Name,miRNA
Dnase2a,mmu-miR-3096b-5p
Dnase2a,mmu-miR-3096b-5p
Dnase2a,mmu-miR-690
Dnase2a,mmu-miR-690
Dnase2a,mmu-miR-706
Dnase2a,mmu-miR-706
Dnase2a,mmu-miR-10b-5p
Dnase2a,mmu-miR-10b-5p
Dnase2a,mmu-miR-10a-5p
Dnase2a,mmu-miR-10a-5p
Dnase2a,mmu-miR-339-5p
Dnase2a,mmu-miR-339-5p
Dnase1l3,mmu-miR-466k
Dnase1l3,mmu-miR-466k
Dnase1l3,mmu-miR-466l-5p
Dnase1l3,mmu-miR-466l-5p
Dnase1l3,mmu-miR-466d-5p
Dnase1l3,mmu-miR-466d-5p
Dnase1l3,mmu-miR-466i-5p
Dnase1l3,mmu-miR-466i-5p
Dnajb4,mmu-miR-362-3p
Dnajb4,mmu-miR-362-3p
Dnajb4,mmu-miR-362-3p
Dnajb4,mmu-miR-329-3p
Dnajb4,mmu-miR-329-3p
Dnajb4,mmu-miR-329-3p
Dnajb4,mmu-miR-466i-3p
Dnajb4,mmu-miR-466i-3p
Dnajb4,mmu-miR-466i-3p
Dmd,mmu-miR-3065-5p
Dmd,mmu-miR-31-5p
Dll3,mmu-miR-804
Dll3,mmu-miR-804
Dll3,mmu-miR-3089-5p
Dll3,mmu-miR-3089-5p
Dll3,mmu-miR-1195
Dll3,mmu-miR-1195
Dll3,mmu-miR-5135
Dll3,mmu-miR-5135
Dll3,mmu-miR-139-5p
Dll3,mmu-miR-139-5p
Dll3,mmu-miR-1929-5p
Dll3,mmu-miR-1929-5p
Dll3,mmu-miR-3082-5p
Dll3,mmu-miR-3082-5p
Dkc1,mmu-miR-1896
Diras2,mmu-miR-466o-3p
Diras2,mmu-miR-466o-3p
Diras2,mmu-miR-466o-3p
Diras2,mmu-miR-466m-3p
Diras2,mmu-miR-466m-3p
Diras2,mmu-miR-466m-3p
Diras2,mmu-miR-3076-5p
Diras2,mmu-miR-3076-5p
Diras2,mmu-miR-3076-5p
Diras2,mmu-miR-3076-5p
Dimt1,mmu-miR-344e-3p
Dimt1,mmu-miR-410-3p
Dimt1,mmu-miR-344d-3p
Dimt1,mmu-miR-374b-5p
Dimt1,mmu-miR-369-3p
Dimt1,mmu-miR-374c-5p
Dimt1,mmu-miR-466f-3p
Dhx37,mmu-miR-1199-5p
Dhx37,mmu-miR-1199-5p
Dhx37,mmu-miR-3089-5p
Dhx37,mmu-miR-3089-5p
Dhx37,mmu-miR-1195
Dhx37,mmu-miR-1195
Dhx37,mmu-miR-804
Dhx37,mmu-miR-804
Dhx37,mmu-miR-665-3p
Dhx37,mmu-miR-706
Dhx37,mmu-miR-706
Dhx37,mmu-miR-10b-5p
Dhx37,mmu-miR-10b-5p
Dhx37,mmu-miR-10a-5p
Dhx37,mmu-miR-10a-5p
Dhx37,mmu-miR-339-5p
Dhx37,mmu-miR-339-5p
Deptor,mmu-miR-1192
Deptor,mmu-miR-495-3p
Decr2,mmu-miR-205-5p
Decr2,mmu-miR-5097
Ddx4,mmu-miR-590-3p
Ddx21,mmu-miR-466q
Ddx21,mmu-miR-466q
Ddx21,mmu-miR-466q
Ddx11,mmu-miR-5101
Ddx11,mmu-miR-684
Ddx11,mmu-miR-1896
Ddx11,mmu-miR-212-5p
Synb,mmu-miR-216a-5p
Synb,mmu-miR-216a-5p
Synb,mmu-miR-216b-5p
Synb,mmu-miR-216b-5p
Synb,mmu-miR-3473c
Synb,mmu-miR-3473c
Synb,mmu-miR-343
Synb,mmu-miR-343
Synb,mmu-miR-290a-5p
Synb,mmu-miR-290a-5p
Synb,mmu-miR-292a-5p
Synb,mmu-miR-292a-5p
Synb,mmu-miR-320-3p
Synb,mmu-miR-320-3p
D630045J12Rik,mmu-miR-297a-5p
D630045J12Rik,mmu-miR-297a-5p
D630045J12Rik,mmu-miR-297a-5p
D630045J12Rik,mmu-miR-297a-5p
D630045J12Rik,mmu-miR-297c-5p
D630045J12Rik,mmu-miR-297c-5p
D630045J12Rik,mmu-miR-297c-5p
D630045J12Rik,mmu-miR-297c-5p
D630045J12Rik,mmu-miR-297b-5p
D630045J12Rik,mmu-miR-297b-5p
D630045J12Rik,mmu-miR-297b-5p
D630045J12Rik,mmu-miR-297b-5p
D630045J12Rik,mmu-miR-511-3p
D630045J12Rik,mmu-miR-511-3p
D630045J12Rik,mmu-miR-511-3p
D630045J12Rik,mmu-miR-511-3p
D630045J12Rik,mmu-miR-1198-5p
D630045J12Rik,mmu-miR-1198-5p
D630045J12Rik,mmu-miR-1198-5p
D630045J12Rik,mmu-miR-1198-5p
D630045J12Rik,mmu-miR-466p-5p
D630045J12Rik,mmu-miR-466p-5p
D630045J12Rik,mmu-miR-466p-5p
D630045J12Rik,mmu-miR-466p-5p
D630045J12Rik,mmu-miR-466a-5p
D630045J12Rik,mmu-miR-466a-5p
D630045J12Rik,mmu-miR-466a-5p
D630045J12Rik,mmu-miR-466a-5p
D630045J12Rik,mmu-miR-1187
D630045J12Rik,mmu-miR-1187
D630045J12Rik,mmu-miR-1187
D630045J12Rik,mmu-miR-1187
D630045J12Rik,mmu-miR-466e-5p
D630045J12Rik,mmu-miR-466e-5p
D630045J12Rik,mmu-miR-466e-5p
D630045J12Rik,mmu-miR-466e-5p
D630045J12Rik,mmu-miR-466l-5p
D630045J12Rik,mmu-miR-466l-5p
D630045J12Rik,mmu-miR-466l-5p
D630045J12Rik,mmu-miR-466l-5p
D630045J12Rik,mmu-miR-466i-5p
D630045J12Rik,mmu-miR-466i-5p
D630045J12Rik,mmu-miR-466i-5p
D630045J12Rik,mmu-miR-466i-5p
D630045J12Rik,mmu-miR-466k
D630045J12Rik,mmu-miR-466k
D630045J12Rik,mmu-miR-466k
D630045J12Rik,mmu-miR-466k
D630045J12Rik,mmu-miR-466d-5p
D630045J12Rik,mmu-miR-466d-5p
D630045J12Rik,mmu-miR-466d-5p
D630045J12Rik,mmu-miR-466d-5p
D630003M21Rik,mmu-miR-511-3p
D630003M21Rik,mmu-miR-1198-5p
D630003M21Rik,mmu-miR-466e-5p
D630003M21Rik,mmu-miR-466a-5p
D630003M21Rik,mmu-miR-466p-5p
D630003M21Rik,mmu-miR-1187
D630003M21Rik,mmu-miR-466i-5p
D630003M21Rik,mmu-miR-466k
D630003M21Rik,mmu-miR-466l-5p
D630003M21Rik,mmu-miR-466d-5p
D430042O09Rik,mmu-miR-466l-5p
D430042O09Rik,mmu-miR-466k
D430042O09Rik,mmu-miR-466d-5p
D430042O09Rik,mmu-miR-466i-5p
D3Ertd254e,mmu-miR-495-3p
D3Ertd254e,mmu-miR-1192
D3Ertd254e,mmu-miR-669f-3p
D3Ertd254e,mmu-miR-1912-3p
Gdpgp1,mmu-miR-1935
Gdpgp1,mmu-miR-1935
Gdpgp1,mmu-miR-466f-5p
Gdpgp1,mmu-miR-466f
Gdpgp1,mmu-miR-466l-5p
Gdpgp1,mmu-miR-466l-5p
Gdpgp1,mmu-miR-466l-5p
Gdpgp1,mmu-miR-466k
Gdpgp1,mmu-miR-466k
Gdpgp1,mmu-miR-466k
Gdpgp1,mmu-miR-466i-5p
Gdpgp1,mmu-miR-466i-5p
Gdpgp1,mmu-miR-466i-5p
Gdpgp1,mmu-miR-466d-5p
Gdpgp1,mmu-miR-466d-5p
Gdpgp1,mmu-miR-466d-5p
Cytip,mmu-miR-582-3p
Cytip,mmu-miR-653-5p
Cytip,mmu-miR-466m-3p
Cytip,mmu-miR-466m-3p
Cytip,mmu-miR-466m-3p
Cytip,mmu-miR-466o-3p
Cytip,mmu-miR-466o-3p
Cytip,mmu-miR-466o-3p
Cytip,mmu-miR-466f-3p
Cytip,mmu-miR-466f-3p
Cytip,mmu-miR-466f-3p
Cyp2e1,mmu-miR-3097-3p
Cyp2e1,mmu-miR-717
Cyp2e1,mmu-miR-509-5p
Cyp2e1,mmu-miR-3082-5p
Cycs,mmu-miR-3110-5p
Cycs,mmu-miR-5125
Cycs,mmu-miR-5127
Cycs,mmu-miR-150-5p
Cyb5r1,mmu-miR-2861
Cyb5r1,mmu-miR-2861
Cyb5r1,mmu-miR-3091-3p
Cyb5r1,mmu-miR-3091-3p
Cyb5r1,mmu-miR-466f-3p
Cyb5r1,mmu-miR-466f-3p
Cyb5r1,mmu-miR-466f-3p
Cyb5r1,mmu-miR-466i-3p
Cyb5r1,mmu-miR-466i-3p
Cyb5r1,mmu-miR-466i-3p
Cyb5r1,mmu-miR-362-3p
Cyb5r1,mmu-miR-362-3p
Cyb5r1,mmu-miR-362-3p
Cyb5r1,mmu-miR-329-3p
Cyb5r1,mmu-miR-329-3p
Cyb5r1,mmu-miR-329-3p
Cxxc5,mmu-miR-3065-5p
Cxxc5,mmu-miR-344d-3p
Cxxc5,mmu-miR-410-3p
Cxxc5,mmu-miR-344e-3p
Cxcr2,mmu-miR-466g
Cxcr2,mmu-miR-466g
Cxcr2,mmu-miR-3066-5p
Cxcr2,mmu-miR-453
Cxcr2,mmu-miR-1186b
Cxcr2,mmu-miR-434-3p
Cxcl5,mmu-miR-362-3p
Cxcl5,mmu-miR-329-3p
Cxcl5,mmu-miR-466i-3p
Cxcl5,mmu-miR-669f-3p
Cxcl5,mmu-miR-669m-3p
Cxcl5,mmu-miR-466n-3p
Cxcl5,mmu-miR-467g
Cxcl5,mmu-miR-466d-3p
Cxcl5,mmu-miR-466e-3p
Cxcl5,mmu-miR-297b-3p
Cxcl5,mmu-miR-466a-3p
Ctsa,mmu-miR-139-5p
Ctsa,mmu-miR-3082-5p
Ctsa,mmu-miR-759
Ctsa,mmu-miR-804
Ctsa,mmu-miR-3089-5p
Ctsa,mmu-miR-1195
Ctsa,mmu-miR-665-3p
Ctsa,mmu-miR-339-5p
Ctsa,mmu-miR-339-5p
Cts8,mmu-miR-665-3p
Cts8,mmu-miR-3082-5p
Cts8,mmu-miR-3082-5p
Cts8,mmu-miR-706
Cts8,mmu-miR-10a-5p
Cts8,mmu-miR-10b-5p
Cts8,mmu-miR-339-5p
Cts8,mmu-miR-290a-5p
Cts8,mmu-miR-292a-5p
Csf3r,mmu-miR-3087-3p
Csf3r,mmu-miR-3470a
Csf3r,mmu-miR-1196-5p
Csf3r,mmu-miR-3110-5p
Csf3r,mmu-miR-5125
Crx,mmu-miR-380-3p
Crx,mmu-miR-380-3p
Crx,mmu-miR-290a-5p
Crx,mmu-miR-290a-5p
Crx,mmu-miR-292a-5p
Crx,mmu-miR-292a-5p
Crx,mmu-miR-33-5p
Crx,mmu-miR-33-5p
Cpox,mmu-miR-335-3p
Cpm,mmu-miR-1927
Cpm,mmu-miR-7b-5p
Cpm,mmu-miR-7a-5p
Cpm,mmu-miR-148b-3p
Cpm,mmu-miR-148a-3p
Cpm,mmu-miR-152-3p
Cpm,mmu-miR-1960
Cox15,mmu-miR-495-3p
Cox15,mmu-miR-1192
Cox15,mmu-miR-103-3p
Cox15,mmu-miR-107-3p
Cox15,mmu-miR-1906
Copz1,mmu-miR-1953
Copz1,mmu-miR-1943-5p
Commd8,mmu-miR-1935
Commd8,mmu-miR-298-5p
Commd8,mmu-miR-298-5p
Commd8,mmu-miR-709
Commd8,mmu-miR-709
Commd8,mmu-miR-876-5p
Commd8,mmu-miR-876-5p
Commd8,mmu-miR-1199-5p
Commd8,mmu-miR-1199-5p
Commd8,mmu-miR-5135
Commd8,mmu-miR-5135
Commd8,mmu-miR-139-5p
Commd8,mmu-miR-139-5p
Commd8,mmu-miR-3082-5p
Commd8,mmu-miR-3082-5p
Commd8,mmu-miR-759
Commd8,mmu-miR-759
Cml2,mmu-miR-1198-5p
Cml2,mmu-miR-511-3p
Cml2,mmu-miR-466e-5p
Cml2,mmu-miR-1187
Cml2,mmu-miR-466p-5p
Cml2,mmu-miR-466a-5p
Cml2,mmu-miR-466l-5p
Cml2,mmu-miR-466k
Cml2,mmu-miR-466i-5p
Cml2,mmu-miR-466d-5p
Cml2,mmu-miR-466n-5p
Cml2,mmu-miR-466h-5p
Cml2,mmu-miR-466j
Cml2,mmu-miR-466m-5p
Cml2,mmu-miR-669m-5p
Cml2,mmu-miR-19a-3p
Cml2,mmu-miR-19b-3p
Cml2,mmu-miR-669o-3p
Cml2,mmu-miR-669a-3-3p
Cml2,mmu-miR-669a-3p
Cmklr1,mmu-miR-1912-3p
Cmklr1,mmu-miR-1912-3p
Cmklr1,mmu-miR-1912-3p
Cmklr1,mmu-miR-1912-3p
Clvs2,mmu-miR-694
Clec7a,mmu-miR-323-5p
Clec7a,mmu-miR-1188-5p
Clec7a,mmu-miR-466l-5p
Clec7a,mmu-miR-466l-5p
Clec7a,mmu-miR-466l-5p
Clec7a,mmu-miR-466i-5p
Clec7a,mmu-miR-466i-5p
Clec7a,mmu-miR-466i-5p
Clec7a,mmu-miR-466i-5p
Clec7a,mmu-miR-466k
Clec7a,mmu-miR-466k
Clec7a,mmu-miR-466k
Clec7a,mmu-miR-466k
Clec7a,mmu-miR-466d-5p
Clec7a,mmu-miR-466d-5p
Clec7a,mmu-miR-466d-5p
Clec7a,mmu-miR-466d-5p
Clec7a,mmu-miR-466n-5p
Clec7a,mmu-miR-466n-5p
Clec7a,mmu-miR-466n-5p
Clec7a,mmu-miR-466n-5p
Clec7a,mmu-miR-466j
Clec7a,mmu-miR-466j
Clec7a,mmu-miR-466j
Clec7a,mmu-miR-466j
Clec7a,mmu-miR-669m-5p
Clec7a,mmu-miR-669m-5p
Clec7a,mmu-miR-669m-5p
Clec7a,mmu-miR-669m-5p
Clec7a,mmu-miR-466h-5p
Clec7a,mmu-miR-466h-5p
Clec7a,mmu-miR-466h-5p
Clec7a,mmu-miR-466h-5p
Clec7a,mmu-miR-466m-5p
Clec7a,mmu-miR-466m-5p
Clec7a,mmu-miR-466m-5p
Clec7a,mmu-miR-466m-5p
Clec7a,mmu-miR-466i-3p
Clec7a,mmu-miR-466i-3p
Clec7a,mmu-miR-466i-3p
Clec7a,mmu-miR-466i-3p
Clec7a,mmu-miR-362-3p
Clec7a,mmu-miR-362-3p
Clec7a,mmu-miR-362-3p
Clec7a,mmu-miR-362-3p
Clec7a,mmu-miR-362-3p
Clec7a,mmu-miR-329-3p
Clec7a,mmu-miR-329-3p
Clec7a,mmu-miR-329-3p
Clec7a,mmu-miR-329-3p
Clec7a,mmu-miR-329-3p
Chst15,mmu-miR-720
Chst15,mmu-miR-720
Chst15,mmu-miR-720
Chst15,mmu-miR-720
Chst15,mmu-miR-3104-3p
Chst15,mmu-miR-3104-3p
Chst15,mmu-miR-3104-3p
Chst15,mmu-miR-3104-3p
Chrnb4,mmu-miR-3087-3p
Chrnb4,mmu-miR-3470b
Chrnb4,mmu-miR-3471
Chrnb4,mmu-miR-3471
Chrnb2,mmu-miR-1958
Chml,mmu-miR-1192
Chml,mmu-miR-495-3p
Chml,mmu-miR-101b-3p
Chml,mmu-miR-101a-3p
Chml,mmu-miR-101c
Chek2,mmu-miR-3087-3p
Chek2,mmu-miR-3087-3p
Chek2,mmu-miR-3470b
Chek2,mmu-miR-3470b
Chek2,mmu-miR-5125
Chek2,mmu-miR-5125
Chek2,mmu-miR-3110-5p
Chek2,mmu-miR-3110-5p
Chek2,mmu-miR-5127
Chek2,mmu-miR-5127
Chek2,mmu-miR-150-5p
Chek2,mmu-miR-150-5p
Chek1,mmu-miR-466f-3p
Chek1,mmu-miR-466f-3p
Chek1,mmu-miR-1b-5p
Chek1,mmu-miR-1b-5p
Ces2g,mmu-miR-203-3p
Cdr2l,mmu-miR-1935
Cdr2l,mmu-miR-1935
Cdr2l,mmu-miR-298-5p
Cdr2l,mmu-miR-298-5p
Cdr2l,mmu-miR-709
Cdr2l,mmu-miR-709
Cdr2l,mmu-miR-1967
Cdr2l,mmu-miR-1967
Cdr2l,mmu-miR-1199-5p
Cdr2l,mmu-miR-1199-5p
Cdk7,mmu-miR-1187
Cdk7,mmu-miR-466p-5p
Cdk7,mmu-miR-466a-5p
Cdk7,mmu-miR-466e-5p
Cdk7,mmu-miR-466k
Cdk7,mmu-miR-466d-5p
Cdk7,mmu-miR-466i-5p
Cdk7,mmu-miR-466l-5p
Cdk7,mmu-miR-539-3p
Cdk7,mmu-miR-381-3p
Cdk7,mmu-miR-669f-3p
Cdk7,mmu-miR-10a-5p
Cdk7,mmu-miR-10a-5p
Cdk7,mmu-miR-10b-5p
Cdk7,mmu-miR-10b-5p
Cdk7,mmu-miR-339-5p
Cdk7,mmu-miR-339-5p
Cdk7,mmu-miR-1192
Cdk7,mmu-miR-1192
Cdk7,mmu-miR-495-3p
Cdk7,mmu-miR-495-3p
Cdh20,mmu-miR-466d-5p
Cdh20,mmu-miR-466k
Cdh20,mmu-miR-466i-5p
Cdh20,mmu-miR-466l-5p
Cdh20,mmu-miR-1904
Cdh20,mmu-miR-544-3p
Cdh12,mmu-miR-875-3p
Cdh1,mmu-miR-1896
Cdh1,mmu-miR-129-1-3p
Cdh1,mmu-miR-129-1-3p
Cdh1,mmu-miR-129-2-3p
Cdh1,mmu-miR-129-2-3p
Cdh1,mmu-miR-3064-5p
Cdh1,mmu-miR-3064-5p
Cdh1,mmu-miR-3085-3p
Cdh1,mmu-miR-3085-3p
Cdc37,mmu-miR-1199-5p
Cdc37,mmu-miR-5135
Cdc25c,mmu-miR-292a-5p
Cdc25c,mmu-miR-290a-5p
Cd8b1,mmu-miR-3087-3p
Cd8b1,mmu-miR-3087-3p
Cd8b1,mmu-miR-3470b
Cd8b1,mmu-miR-3470b
Cd8b1,mmu-miR-3471
Cd8b1,mmu-miR-3471
Cd8b1,mmu-miR-3110-5p
Cd8b1,mmu-miR-3110-5p
Cd8b1,mmu-miR-5125
Cd8b1,mmu-miR-5125
Cd55,mmu-miR-5101
Cd55,mmu-miR-3082-5p
Cd47,mmu-miR-3074-1-3p
Cd47,mmu-miR-669a-3-3p
Cd47,mmu-miR-669o-3p
Cd47,mmu-miR-669a-3p
Cd38,mmu-miR-741-3p
Cd38,mmu-miR-741-3p
Cd300a,mmu-miR-5101
Cd300a,mmu-miR-653-5p
Cd300a,mmu-miR-1896
Cd300a,mmu-miR-3085-3p
Cd300a,mmu-miR-3085-3p
Cd300a,mmu-miR-3064-5p
Cd300a,mmu-miR-3064-5p
Cd300a,mmu-miR-3087-3p
Cd300a,mmu-miR-3087-3p
Cd300a,mmu-miR-30a-5p
Cd300a,mmu-miR-30a-5p
Cd300a,mmu-miR-30d-5p
Cd300a,mmu-miR-30d-5p
Cd300a,mmu-miR-30b-5p
Cd300a,mmu-miR-30b-5p
Cd300a,mmu-miR-30e-5p
Cd300a,mmu-miR-30e-5p
Cd300a,mmu-miR-30c-5p
Cd300a,mmu-miR-30c-5p
Cd300a,mmu-miR-384-5p
Cd300a,mmu-miR-384-5p
Cd300a,mmu-miR-3470b
Cd300a,mmu-miR-3470b
Cd28,mmu-miR-466l-5p
Cd28,mmu-miR-466d-5p
Cd28,mmu-miR-466i-5p
Cd28,mmu-miR-466k
Cd28,mmu-miR-466n-5p
Cd28,mmu-miR-466j
Cd28,mmu-miR-669m-5p
Cd28,mmu-miR-466h-5p
Cd28,mmu-miR-466m-5p
Cd28,mmu-miR-331-5p
Cd28,mmu-miR-297b-5p
Cd28,mmu-miR-297c-5p
Cd28,mmu-miR-297a-5p
Cd28,mmu-miR-669m-3p
Cd28,mmu-miR-466n-3p
Cd28,mmu-miR-1b-5p
Cd28,mmu-miR-466m-3p
Cd28,mmu-miR-466o-3p
Cd28,mmu-miR-297b-3p
Cd28,mmu-miR-466d-3p
Cd28,mmu-miR-467g
Cd28,mmu-miR-466a-3p
Cd28,mmu-miR-466e-3p
Cd28,mmu-miR-466e-5p
Cd28,mmu-miR-1187
Cd28,mmu-miR-466p-5p
Cd28,mmu-miR-466a-5p
Cd28,mmu-miR-1198-5p
Cd28,mmu-miR-511-3p
Cd28,mmu-miR-466c-3p
Cd28,mmu-miR-466c-3p
Cd28,mmu-miR-466b-3p
Cd28,mmu-miR-466b-3p
Cd28,mmu-miR-466p-3p
Cd28,mmu-miR-466p-3p
Cd200r1,mmu-miR-1187
Cd200r1,mmu-miR-466a-5p
Cd200r1,mmu-miR-466e-5p
Cd200r1,mmu-miR-466p-5p
Cd200r1,mmu-miR-466n-5p
Cd200r1,mmu-miR-466m-5p
Cd200r1,mmu-miR-669m-5p
Cd200r1,mmu-miR-466j
Cd200r1,mmu-miR-466h-5p
Cd200r1,mmu-miR-448-3p
Cd200r1,mmu-miR-669j
Cd200r1,mmu-miR-669i
Cd200r1,mmu-miR-669f-3p
Cd200r1,mmu-miR-467f
Cd200r1,mmu-miR-466f-3p
Ccpg1,mmu-miR-466l-5p
Ccpg1,mmu-miR-466k
Ccpg1,mmu-miR-466i-5p
Ccpg1,mmu-miR-466d-5p
Ccpg1,mmu-miR-297a-5p
Ccpg1,mmu-miR-297b-5p
Ccpg1,mmu-miR-297c-5p
Ccpg1,mmu-miR-1198-5p
Ccpg1,mmu-miR-466a-5p
Ccpg1,mmu-miR-466p-5p
Ccpg1,mmu-miR-466e-5p
Ccpg1,mmu-miR-1187
Ccpg1,mmu-miR-511-3p
Ccpg1,mmu-miR-466n-3p
Ccpg1,mmu-miR-669m-3p
Ccpg1,mmu-miR-466i-3p
Ccpg1,mmu-miR-362-3p
Ccpg1,mmu-miR-329-3p
Ccpg1,mmu-miR-467g
Ccpg1,mmu-miR-466d-3p
Ccpg1,mmu-miR-466e-3p
Ccpg1,mmu-miR-297b-3p
Ccpg1,mmu-miR-466a-3p
Ccpg1,mmu-miR-466b-3p
Ccpg1,mmu-miR-466p-3p
Ccpg1,mmu-miR-466c-3p
Ccpg1,mmu-miR-1b-5p
Ccpg1,mmu-miR-466m-3p
Ccpg1,mmu-miR-466o-3p
Ccpg1,mmu-miR-466f-3p
Ccl9,mmu-miR-665-3p
Ccl9,mmu-miR-706
Ccl9,mmu-miR-10b-5p
Ccl9,mmu-miR-10b-5p
Ccl9,mmu-miR-10a-5p
Ccl9,mmu-miR-10a-5p
Ccl9,mmu-miR-339-5p
Ccl9,mmu-miR-339-5p
Ccdc82,mmu-miR-467f
Ccdc82,mmu-miR-466f-3p
Ccdc82,mmu-miR-669k-3p
Ccdc82,mmu-miR-669h-3p
Ccdc82,mmu-miR-448-3p
Ccdc82,mmu-miR-669j
Ccdc82,mmu-miR-669i
Ccdc82,mmu-miR-669f-3p
Ccdc82,mmu-miR-881-3p
Ccdc78,mmu-miR-5133
Ccdc78,mmu-miR-5133
Ccdc78,mmu-miR-28c
Ccdc78,mmu-miR-28c
Ccdc78,mmu-miR-28b
Ccdc78,mmu-miR-28b
Ccdc78,mmu-miR-3470b
Ccdc78,mmu-miR-3470b
Ccdc78,mmu-miR-3110-5p
Ccdc78,mmu-miR-3110-5p
Ccdc78,mmu-miR-5125
Ccdc78,mmu-miR-5125
Ccdc77,mmu-miR-3472
Gpatch11,mmu-miR-297c-5p
Gpatch11,mmu-miR-297a-5p
Gpatch11,mmu-miR-297b-5p
Gpatch11,mmu-miR-804
Gpatch11,mmu-miR-1969
Ccdc157,mmu-miR-139-5p
Ccdc157,mmu-miR-3082-5p
Ccdc157,mmu-miR-1929-5p
Ccdc153,mmu-miR-335-3p
Ccdc153,mmu-miR-1896
Ccdc121,mmu-miR-466i-3p
Ccdc121,mmu-miR-466l-3p
Ccdc121,mmu-miR-320-3p
Casp8,mmu-miR-3095-5p
Casp8,mmu-miR-1896
Casp8,mmu-miR-129-1-3p
Casp8,mmu-miR-129-2-3p
Casp8,mmu-miR-5119
Casp8,mmu-miR-297a-5p
Casp8,mmu-miR-297a-5p
Casp8,mmu-miR-297c-5p
Casp8,mmu-miR-297c-5p
Casp8,mmu-miR-297b-5p
Casp8,mmu-miR-297b-5p
Casp8,mmu-miR-1198-5p
Casp8,mmu-miR-1198-5p
Casp8,mmu-miR-511-3p
Casp8,mmu-miR-511-3p
Casp8,mmu-miR-466e-5p
Casp8,mmu-miR-466e-5p
Casp8,mmu-miR-1187
Casp8,mmu-miR-1187
Casp8,mmu-miR-466a-5p
Casp8,mmu-miR-466a-5p
Casp8,mmu-miR-466p-5p
Casp8,mmu-miR-466p-5p
Casp8,mmu-miR-466k
Casp8,mmu-miR-466k
Casp8,mmu-miR-466i-5p
Casp8,mmu-miR-466i-5p
Casp8,mmu-miR-466d-5p
Casp8,mmu-miR-466d-5p
Casp8,mmu-miR-466l-5p
Casp8,mmu-miR-466l-5p
Car9,mmu-miR-1896
Car9,mmu-miR-1199-5p
Car9,mmu-miR-1195
Car9,mmu-miR-3089-5p
Car9,mmu-miR-3099-3p
Car9,mmu-miR-3099-3p
Car5a,mmu-miR-1896
Car5a,mmu-miR-3113-5p
Car5a,mmu-miR-3085-3p
Car5a,mmu-miR-3064-5p
Car5a,mmu-miR-3087-3p
Car5a,mmu-miR-3470b
Car5a,mmu-miR-3110-5p
Car5a,mmu-miR-3110-5p
Car5a,mmu-miR-5125
Car5a,mmu-miR-5125
Cand2,mmu-miR-3087-3p
Cand2,mmu-miR-3470a
Cand2,mmu-miR-3110-5p
Cand2,mmu-miR-5125
Calml3,mmu-miR-1192
Calml3,mmu-miR-495-3p
C2cd4c,mmu-miR-702-3p
C2cd4c,mmu-miR-702-3p
Btnl9,mmu-miR-669f-3p
Btnl9,mmu-miR-669f-3p
Btnl9,mmu-miR-669f-3p
Btn1a1,mmu-miR-7a-5p
Btn1a1,mmu-miR-7a-5p
Btn1a1,mmu-miR-7a-5p
Btn1a1,mmu-miR-7b-5p
Btn1a1,mmu-miR-7b-5p
Btn1a1,mmu-miR-7b-5p
Btn1a1,mmu-miR-362-3p
Btn1a1,mmu-miR-362-3p
Btn1a1,mmu-miR-362-3p
Btn1a1,mmu-miR-329-3p
Btn1a1,mmu-miR-329-3p
Btn1a1,mmu-miR-329-3p
Btn1a1,mmu-miR-3475-3p
Btn1a1,mmu-miR-3475-3p
Btn1a1,mmu-miR-3475-3p
Bpnt1,mmu-miR-665-3p
Bpnt1,mmu-miR-665-3p
Bpnt1,mmu-miR-706
Bpnt1,mmu-miR-10b-5p
Bpnt1,mmu-miR-10a-5p
Bpnt1,mmu-miR-339-5p
Bpnt1,mmu-miR-431-5p
Bpnt1,mmu-miR-669e-5p
Bpnt1,mmu-miR-694
Bcat1,mmu-miR-712-5p
Bcat1,mmu-miR-712-5p
BC030476,mmu-miR-3087-3p
BC030476,mmu-miR-3470a
BC030476,mmu-miR-5123
BC030476,mmu-miR-149-5p
BC030476,mmu-miR-149-5p
BC030476,mmu-miR-669g
BC030307,mmu-miR-5101
BC026590,mmu-miR-483-5p
BC026590,mmu-miR-1896
BC026590,mmu-miR-129-1-3p
BC026590,mmu-miR-129-2-3p
BC026590,mmu-miR-3085-3p
BC026590,mmu-miR-3064-5p
BC021785,mmu-miR-3103-3p
BC021785,mmu-miR-207
BC021785,mmu-miR-207
BC021785,mmu-miR-692
BC021785,mmu-miR-692
BC003965,mmu-miR-297c-5p
BC003965,mmu-miR-297b-5p
BC003965,mmu-miR-297a-5p
BC003965,mmu-miR-466d-3p
BC003965,mmu-miR-297b-3p
BC003965,mmu-miR-466e-3p
BC003965,mmu-miR-467g
BC003965,mmu-miR-466a-3p
BC003965,mmu-miR-1b-5p
BC003965,mmu-miR-466m-3p
BC003965,mmu-miR-466o-3p
BC003965,mmu-miR-466f-3p
BC003965,mmu-miR-142a-5p
BC003965,mmu-miR-466c-3p
BC003965,mmu-miR-466p-3p
BC003965,mmu-miR-466b-3p
BC003965,mmu-miR-466l-3p
Bambi,mmu-miR-129-1-3p
Bambi,mmu-miR-129-2-3p
Bambi,mmu-miR-3064-5p
Bambi,mmu-miR-3085-3p
B4galnt2,mmu-miR-706
B4galnt2,mmu-miR-10a-5p
B4galnt2,mmu-miR-10a-5p
B4galnt2,mmu-miR-10b-5p
