CPD,Enzyme,ACIN
C07575,2.7.12.2,IN
C12650,2.7.12.2,IN
C17639,2.7.12.2,IN
C00044,2.7.13.1,AC
C00236,2.7.2.3,AC
C00002,2.7.2.3,IN
C00008,2.7.2.3,IN
C00009,2.7.2.3,IN
C00013,2.7.2.3,IN
C00020,2.7.2.3,IN
C00038,2.7.2.3,IN
C00059,2.7.2.3,IN
C00076,2.7.2.3,IN
C00086,2.7.2.3,IN
C00130,2.7.2.3,IN
C00144,2.7.2.3,IN
C00158,2.7.2.3,IN
C00175,2.7.2.3,IN
C00197,2.7.2.3,IN
C00212,2.7.2.3,IN
C00305,2.7.2.3,IN
C00324,2.7.2.3,IN
C00988,2.7.2.3,IN
C01424,2.7.2.3,IN
C01913,2.7.2.3,IN
C02441,2.7.2.3,IN
C02961,2.7.2.3,IN
C02979,2.7.2.3,IN
C03189,2.7.2.3,IN
C03339,2.7.2.3,IN
C03444,2.7.2.3,IN
C07207,2.7.2.3,IN
C07316,2.7.2.3,IN
C07650,2.7.2.3,IN
C13741,2.7.2.3,IN
C19610,2.7.2.3,IN
C00002,2.7.3.2,AC
C00008,2.7.3.2,AC
C00300,2.7.3.2,AC
C07322,2.7.3.2,AC
C12564,2.7.3.2,AC
C00009,2.7.3.2,IN
C00038,2.7.3.2,IN
C00047,2.7.3.2,IN
C00058,2.7.3.2,IN
C00059,2.7.3.2,IN
C00062,2.7.3.2,IN
C00076,2.7.3.2,IN
C00088,2.7.3.2,IN
C00094,2.7.3.2,IN
C00123,2.7.3.2,IN
C00183,2.7.3.2,IN
C00389,2.7.3.2,IN
C00407,2.7.3.2,IN
C00491,2.7.3.2,IN
C00581,2.7.3.2,IN
C00698,2.7.3.2,IN
C00708,2.7.3.2,IN
C00720,2.7.3.2,IN
C00742,2.7.3.2,IN
C01432,2.7.3.2,IN
C01514,2.7.3.2,IN
C01516,2.7.3.2,IN
C01589,2.7.3.2,IN
C01617,2.7.3.2,IN
C01659,2.7.3.2,IN
C02441,2.7.3.2,IN
C06562,2.7.3.2,IN
C06696,2.7.3.2,IN
C06804,2.7.3.2,IN
C06924,2.7.3.2,IN
C07182,2.7.3.2,IN
C07561,2.7.3.2,IN
C11166,2.7.3.2,IN
C13563,2.7.3.2,IN
C14819,2.7.3.2,IN
C18448,2.7.3.2,IN
C00002,2.7.4.10,IN
C00008,2.7.4.10,IN
C00020,2.7.4.10,IN
C00035,2.7.4.10,IN
C00044,2.7.4.10,IN
C00305,2.7.4.10,IN
C02441,2.7.4.10,IN
C13377,2.7.4.10,IN
C00002,2.7.4.11,IN
C00284,2.7.4.11,IN
C00005,2.7.4.14,AC
C00051,2.7.4.14,AC
C00097,2.7.4.14,AC
C00928,2.7.4.14,AC
C01661,2.7.4.14,AC
C00008,2.7.4.14,IN
C00015,2.7.4.14,IN
C00055,2.7.4.14,IN
C00063,2.7.4.14,IN
C00075,2.7.4.14,IN
C00105,2.7.4.14,IN
C00458,2.7.4.14,IN
C00459,2.7.4.14,IN
C00742,2.7.4.14,IN
C02441,2.7.4.14,IN
C13377,2.7.4.14,IN
C18713,2.7.4.14,IN
C00300,2.7.4.15,AC
C02441,2.7.4.15,IN
C03444,2.7.4.15,IN
C13377,2.7.4.15,IN
C00535,2.7.4.2,AC
C00018,2.7.4.2,IN
C00156,2.7.4.2,IN
C00423,2.7.4.2,IN
C00633,2.7.4.2,IN
C00647,2.7.4.2,IN
C00811,2.7.4.2,IN
C01143,2.7.4.2,IN
C01514,2.7.4.2,IN
C01744,2.7.4.2,IN
C02519,2.7.4.2,IN
C10470,2.7.4.2,IN
C12621,2.7.4.2,IN
C00009,2.7.4.21,IN
C00027,2.7.4.21,IN
C00284,2.7.4.21,IN
C01204,2.7.4.21,IN
C01284,2.7.4.21,IN
C04563,2.7.4.21,IN
C10107,2.7.4.21,IN
C11526,2.7.4.21,IN
C00089,2.7.4.24,AC
C00009,2.7.4.24,IN
C00742,2.7.4.24,IN
C06563,2.7.4.24,IN
C06906,2.7.4.24,IN
C00002,2.7.4.3,AC
C00008,2.7.4.3,AC
C00015,2.7.4.3,AC
C00020,2.7.4.3,AC
C00026,2.7.4.3,AC
C00035,2.7.4.3,AC
C00041,2.7.4.3,AC
C00086,2.7.4.3,AC
C00097,2.7.4.3,AC
C00112,2.7.4.3,AC
C00122,2.7.4.3,AC
C00135,2.7.4.3,AC
C00158,2.7.4.3,AC
C00188,2.7.4.3,AC
C00311,2.7.4.3,AC
C00363,2.7.4.3,AC
C00417,2.7.4.3,AC
C00711,2.7.4.3,AC
C13563,2.7.4.3,AC
C00004,2.7.4.3,IN
C00031,2.7.4.3,IN
C00072,2.7.4.3,IN
C00087,2.7.4.3,IN
C00284,2.7.4.3,IN
C00305,2.7.4.3,IN
C00491,2.7.4.3,IN
C00712,2.7.4.3,IN
C00741,2.7.4.3,IN
C00742,2.7.4.3,IN
C00954,2.7.4.3,IN
C01260,2.7.4.3,IN
C02441,2.7.4.3,IN
C03483,2.7.4.3,IN
C04058,2.7.4.3,IN
C11326,2.7.4.3,IN
C04483,2.7.4.32,AC
C11321,2.7.4.32,AC
C00051,2.7.4.4,AC
C00284,2.7.4.4,AC
C00015,2.7.4.6,IN
C00020,2.7.4.6,IN
C00076,2.7.4.6,IN
C00144,2.7.4.6,IN
C00305,2.7.4.6,IN
C03444,2.7.4.6,IN
C07130,2.7.4.6,IN
C09731,2.7.4.6,IN
C10788,2.7.4.6,IN
C00002,2.7.4.8,IN
C00076,2.7.4.8,IN
C00144,2.7.4.8,IN
C00284,2.7.4.8,IN
C00362,2.7.4.8,IN
C00954,2.7.4.8,IN
C02441,2.7.4.8,IN
C03444,2.7.4.8,IN
C16619,2.7.4.8,IN
C00008,2.7.4.9,IN
C00035,2.7.4.9,IN
C00076,2.7.4.9,IN
C00131,2.7.4.9,IN
C00206,2.7.4.9,IN
C00214,2.7.4.9,IN
C00286,2.7.4.9,IN
C00361,2.7.4.9,IN
C00363,2.7.4.9,IN
C00364,2.7.4.9,IN
C00459,2.7.4.9,IN
C00928,2.7.4.9,IN
C01346,2.7.4.9,IN
C11736,2.7.4.9,IN
C13741,2.7.4.9,IN
C19610,2.7.4.9,IN
C00009,2.7.6.1,AC
C00059,2.7.6.1,AC
C11215,2.7.6.1,AC
C00002,2.7.6.1,IN
C00003,2.7.6.1,IN
C00004,2.7.6.1,IN
C00005,2.7.6.1,IN
C00008,2.7.6.1,IN
C00015,2.7.6.1,IN
C00016,2.7.6.1,IN
C00020,2.7.6.1,IN
C00035,2.7.6.1,IN
C00044,2.7.6.1,IN
C00063,2.7.6.1,IN
C00075,2.7.6.1,IN
C00076,2.7.6.1,IN
C00081,2.7.6.1,IN
C00104,2.7.6.1,IN
C00105,2.7.6.1,IN
C00112,2.7.6.1,IN
C00117,2.7.6.1,IN
C00119,2.7.6.1,IN
C00130,2.7.6.1,IN
C00131,2.7.6.1,IN
C00144,2.7.6.1,IN
C00206,2.7.6.1,IN
C00212,2.7.6.1,IN
C00363,2.7.6.1,IN
C00387,2.7.6.1,IN
C00459,2.7.6.1,IN
C00620,2.7.6.1,IN
C00661,2.7.6.1,IN
C00673,2.7.6.1,IN
C00700,2.7.6.1,IN
C01337,2.7.6.1,IN
C03339,2.7.6.1,IN
C04058,2.7.6.1,IN
C05378,2.7.6.1,IN
C11277,2.7.6.1,IN
C13740,2.7.6.1,IN
C09731,2.7.7.1,AC
C00003,2.7.7.1,IN
C00006,2.7.7.1,IN
C00008,2.7.7.1,IN
C00013,2.7.7.1,IN
C00020,2.7.7.1,IN
C00301,2.7.7.1,IN
C00703,2.7.7.1,IN
C00857,2.7.7.1,IN
C01185,2.7.7.1,IN
C01413,2.7.7.1,IN
C06911,2.7.7.1,IN
C13563,2.7.7.1,IN
C14819,2.7.7.1,IN
C19368,2.7.7.1,IN
C19610,2.7.7.102,AC
C00051,2.7.7.12,AC
C00097,2.7.7.12,AC
C00124,2.7.7.12,AC
C00928,2.7.7.12,AC
C00002,2.7.7.12,IN
C00008,2.7.7.12,IN
C00015,2.7.7.12,IN
C00029,2.7.7.12,IN
C00052,2.7.7.12,IN
C00075,2.7.7.12,IN
C00076,2.7.7.12,IN
C00092,2.7.7.12,IN
C00103,2.7.7.12,IN
C00105,2.7.7.12,IN
C00106,2.7.7.12,IN
C00167,2.7.7.12,IN
C00190,2.7.7.12,IN
C00299,2.7.7.12,IN
C00305,2.7.7.12,IN
C00394,2.7.7.12,IN
C00446,2.7.7.12,IN
C00498,2.7.7.12,IN
C00501,2.7.7.12,IN
C00698,2.7.7.12,IN
C00842,2.7.7.12,IN
C03444,2.7.7.12,IN
C06685,2.7.7.12,IN
C11592,2.7.7.12,IN
C19610,2.7.7.12,IN
C00035,2.7.7.13,IN
C00038,2.7.7.13,IN
C00096,2.7.7.13,IN
C00144,2.7.7.13,IN
C00394,2.7.7.13,IN
C00636,2.7.7.13,IN
C00703,2.7.7.13,IN
C00013,2.7.7.14,IN
C00063,2.7.7.14,IN
C00570,2.7.7.14,IN
C00588,2.7.7.14,IN
C00712,2.7.7.14,IN
C01210,2.7.7.14,IN
C02441,2.7.7.14,IN
C03444,2.7.7.14,IN
C03557,2.7.7.14,IN
C13482,2.7.7.14,IN
C01530,2.7.7.15,AC
C00009,2.7.7.15,IN
C00038,2.7.7.15,IN
C00076,2.7.7.15,IN
C00086,2.7.7.15,IN
C00319,2.7.7.15,IN
C00346,2.7.7.15,IN
C01210,2.7.7.15,IN
C02441,2.7.7.15,IN
C03444,2.7.7.15,IN
C06906,2.7.7.15,IN
C07168,2.7.7.15,IN
C07407,2.7.7.15,IN
C07526,2.7.7.15,IN
C07879,2.7.7.15,IN
C13482,2.7.7.15,IN
C19610,2.7.7.15,IN
C00003,2.7.7.18,IN
C00857,2.7.7.18,IN
C00002,2.7.7.19,IN
C00008,2.7.7.19,IN
C00009,2.7.7.19,IN
C00013,2.7.7.19,IN
C00014,2.7.7.19,IN
C00020,2.7.7.19,IN
C00038,2.7.7.19,IN
C00044,2.7.7.19,IN
C00059,2.7.7.19,IN
C00063,2.7.7.19,IN
C00075,2.7.7.19,IN
C00131,2.7.7.19,IN
C00134,2.7.7.19,IN
C00238,2.7.7.19,IN
C00315,2.7.7.19,IN
C00397,2.7.7.19,IN
C00494,2.7.7.19,IN
C00604,2.7.7.19,IN
C00750,2.7.7.19,IN
C00825,2.7.7.19,IN
C00832,2.7.7.19,IN
C01330,2.7.7.19,IN
C01737,2.7.7.19,IN
C01822,2.7.7.19,IN
C02441,2.7.7.19,IN
C08130,2.7.7.19,IN
C08431,2.7.7.19,IN
C11181,2.7.7.19,IN
C12044,2.7.7.19,IN
C13558,2.7.7.19,IN
C13740,2.7.7.19,IN
C17707,2.7.7.19,IN
C19610,2.7.7.19,IN
C00051,2.7.7.2,AC
C00004,2.7.7.2,IN
C00013,2.7.7.2,IN
C00016,2.7.7.2,IN
C00035,2.7.7.2,IN
C00038,2.7.7.2,IN
C00044,2.7.7.2,IN
C00061,2.7.7.2,IN
C00086,2.7.7.2,IN
C00092,2.7.7.2,IN
C00703,2.7.7.2,IN
C08219,2.7.7.2,IN
C00013,2.7.7.23,IN
C00284,2.7.7.23,IN
C00742,2.7.7.23,IN
C03444,2.7.7.23,IN
C00038,2.7.7.28,IN
C00096,2.7.7.28,IN
C00636,2.7.7.28,IN
C00097,2.7.7.3,AC
C04483,2.7.7.3,AC
C00882,2.7.7.3,IN
C00284,2.7.7.31,AC
C00002,2.7.7.31,IN
C00009,2.7.7.31,IN
C00013,2.7.7.31,IN
C00014,2.7.7.31,IN
C00097,2.7.7.31,IN
C00131,2.7.7.31,IN
C00135,2.7.7.31,IN
C00604,2.7.7.31,IN
C00698,2.7.7.31,IN
C00708,2.7.7.31,IN
C01260,2.7.7.31,IN
C02086,2.7.7.31,IN
C02441,2.7.7.31,IN
C04058,2.7.7.31,IN
C06197,2.7.7.31,IN
C06563,2.7.7.31,IN
C07166,2.7.7.31,IN
C07182,2.7.7.31,IN
C07207,2.7.7.31,IN
C08431,2.7.7.31,IN
C10025,2.7.7.31,IN
C11101,2.7.7.31,IN
C00636,2.7.7.34,IN
C00002,2.7.7.4,IN
C00008,2.7.7.4,IN
C00013,2.7.7.4,IN
C00020,2.7.7.4,IN
C00059,2.7.7.4,IN
C00076,2.7.7.4,IN
C00224,2.7.7.4,IN
C00284,2.7.7.4,IN
C00703,2.7.7.4,IN
C02441,2.7.7.4,IN
C03444,2.7.7.4,IN
C06232,2.7.7.4,IN
C13881,2.7.7.4,IN
C19609,2.7.7.4,IN
C00002,2.7.7.41,AC
C00044,2.7.7.41,AC
C00075,2.7.7.41,AC
C00081,2.7.7.41,AC
C11321,2.7.7.41,AC
C00076,2.7.7.41,IN
C00154,2.7.7.41,IN
C00175,2.7.7.41,IN
C00249,2.7.7.41,IN
C00284,2.7.7.41,IN
C00712,2.7.7.41,IN
C00742,2.7.7.41,IN
C02441,2.7.7.41,IN
C03444,2.7.7.41,IN
C11166,2.7.7.41,IN
C11171,2.7.7.41,IN
C00928,2.7.7.43,AC
C00020,2.7.7.43,IN
C00038,2.7.7.43,IN
C00044,2.7.7.43,IN
C00055,2.7.7.43,IN
C00063,2.7.7.43,IN
C00075,2.7.7.43,IN
C00076,2.7.7.43,IN
C00112,2.7.7.43,IN
C00175,2.7.7.43,IN
C00459,2.7.7.43,IN
C00703,2.7.7.43,IN
C01413,2.7.7.43,IN
C02441,2.7.7.43,IN
C08142,2.7.7.43,IN
C14819,2.7.7.43,IN
C19610,2.7.7.43,IN
C06810,2.7.7.48,IN
C00951,2.7.7.49,AC
C07312,2.7.7.49,IN
C09731,2.7.7.49,IN
C19610,2.7.7.49,IN
C00013,2.7.7.50,IN
C00027,2.7.7.50,IN
C02441,2.7.7.50,IN
C01576,2.7.7.6,IN
C06911,2.7.7.6,IN
C00315,2.7.7.7,AC
C11143,2.7.7.7,AC
C00009,2.7.7.7,IN
C00013,2.7.7.7,IN
C00076,2.7.7.7,IN
C00284,2.7.7.7,IN
C00305,2.7.7.7,IN
C00319,2.7.7.7,IN
C01471,2.7.7.7,IN
C02441,2.7.7.7,IN
C03444,2.7.7.7,IN
C05377,2.7.7.7,IN
C06088,2.7.7.7,IN
C06873,2.7.7.7,IN
C07600,2.7.7.7,IN
C07650,2.7.7.7,IN
C08265,2.7.7.7,IN
C09731,2.7.7.7,IN
C10788,2.7.7.7,IN
C13563,2.7.7.7,IN
C00009,2.7.7.8,IN
C00027,2.7.7.8,IN
C05377,2.7.7.8,IN
C13563,2.7.7.8,IN
C19315,2.7.7.8,IN
C00002,2.7.7.84,IN
C00003,2.7.7.84,IN
C00038,2.7.7.84,IN
C00175,2.7.7.84,IN
C14818,2.7.7.84,IN
C19609,2.7.7.84,IN
C07339,2.7.7.86,IN
C00175,2.7.7.9,AC
C00928,2.7.7.9,AC
C00009,2.7.7.9,IN
C00013,2.7.7.9,IN
C00015,2.7.7.9,IN
C00029,2.7.7.9,IN
C00052,2.7.7.9,IN
C00075,2.7.7.9,IN
C00089,2.7.7.9,IN
C00103,2.7.7.9,IN
C00167,2.7.7.9,IN
C00190,2.7.7.9,IN
C00446,2.7.7.9,IN
C00617,2.7.7.9,IN
C01413,2.7.7.9,IN
C02262,2.7.7.9,IN
C19609,2.7.7.9,IN
C04337,2.7.7.96,IN
C04483,2.7.8.1,AC
C05122,2.7.8.1,AC
C11321,2.7.8.1,AC
C00002,2.7.8.1,IN
C00055,2.7.8.1,IN
C00063,2.7.8.1,IN
C00076,2.7.8.1,IN
C00112,2.7.8.1,IN
C00132,2.7.8.1,IN
C00154,2.7.8.1,IN
C00187,2.7.8.1,IN
C00207,2.7.8.1,IN
C00547,2.7.8.1,IN
C00570,2.7.8.1,IN
C00575,2.7.8.1,IN
C00780,2.7.8.1,IN
C01996,2.7.8.1,IN
C06424,2.7.8.1,IN
C12227,2.7.8.1,IN
C12269,2.7.8.1,IN
C14440,2.7.8.1,IN
C19610,2.7.8.1,IN
C00928,2.7.8.11,AC
C00002,2.7.8.11,IN
C00008,2.7.8.11,IN
C00009,2.7.8.11,IN
C00013,2.7.8.11,IN
C00015,2.7.8.11,IN
C00020,2.7.8.11,IN
C00038,2.7.8.11,IN
C00044,2.7.8.11,IN
C00063,2.7.8.11,IN
C00075,2.7.8.11,IN
C00076,2.7.8.11,IN
C00112,2.7.8.11,IN
C00137,2.7.8.11,IN
C00459,2.7.8.11,IN
C00691,2.7.8.11,IN
C02441,2.7.8.11,IN
C07075,2.7.8.11,IN
C08130,2.7.8.11,IN
C11166,2.7.8.11,IN
C11275,2.7.8.11,IN
C00096,2.7.8.15,AC
C00015,2.7.8.15,IN
C00029,2.7.8.15,IN
C00105,2.7.8.15,IN
C00190,2.7.8.15,IN
C00703,2.7.8.15,IN
C02441,2.7.8.15,IN
C03444,2.7.8.15,IN
C00092,2.7.8.17,AC
C00275,2.7.8.17,AC
C00002,2.7.8.17,IN
C00008,2.7.8.17,IN
C00015,2.7.8.17,IN
C00029,2.7.8.17,IN
C00043,2.7.8.17,IN
C00075,2.7.8.17,IN
C00284,2.7.8.17,IN
C13563,2.7.8.17,IN
C00284,2.7.8.2,AC
C00696,2.7.8.2,AC
C04483,2.7.8.2,AC
C05122,2.7.8.2,AC
C05151,2.7.8.2,AC
C00002,2.7.8.2,IN
C00055,2.7.8.2,IN
C00076,2.7.8.2,IN
C00112,2.7.8.2,IN
C00132,2.7.8.2,IN
C00154,2.7.8.2,IN
C00207,2.7.8.2,IN
C00305,2.7.8.2,IN
C00469,2.7.8.2,IN
C00547,2.7.8.2,IN
C00570,2.7.8.2,IN
C00575,2.7.8.2,IN
C00695,2.7.8.2,IN
C00780,2.7.8.2,IN
C00805,2.7.8.2,IN
C03582,2.7.8.2,IN
C05979,2.7.8.2,IN
C06142,2.7.8.2,IN
C07088,2.7.8.2,IN
C08142,2.7.8.2,IN
C08195,2.7.8.2,IN
C11166,2.7.8.2,IN
C11321,2.7.8.2,IN
C12227,2.7.8.2,IN
C12269,2.7.8.2,IN
C16834,2.7.8.2,IN
C19610,2.7.8.2,IN
C19302,2.7.8.27,AC
C00319,2.7.8.27,IN
C00076,2.7.8.5,AC
C00305,2.7.8.5,AC
C01829,2.7.8.5,AC
C00038,2.7.8.5,IN
C00137,2.7.8.5,IN
C00175,2.7.8.5,IN
C00703,2.7.8.5,IN
C01413,2.7.8.5,IN
C19610,2.7.8.5,IN
C01330,2.7.9.3,IN
C00002,2.7.99.1,IN
C00008,2.7.99.1,IN
C00305,2.7.99.1,IN
C08142,2.7.99.1,IN
C13741,2.7.99.1,IN
C00094,2.8.1.1,AC
C00097,2.8.1.1,AC
C00246,2.8.1.1,AC
C00283,2.8.1.1,AC
C00928,2.8.1.1,AC
C00022,2.8.1.1,IN
C00026,2.8.1.1,IN
C00027,2.8.1.1,IN
C00036,2.8.1.1,IN
C00038,2.8.1.1,IN
C00042,2.8.1.1,IN
C00059,2.8.1.1,IN
C00122,2.8.1.1,IN
C00158,2.8.1.1,IN
C00311,2.8.1.1,IN
C00703,2.8.1.1,IN
C00711,2.8.1.1,IN
C00725,2.8.1.1,IN
C00950,2.8.1.1,IN
C01326,2.8.1.1,IN
C01413,2.8.1.1,IN
C01755,2.8.1.1,IN
C02147,2.8.1.1,IN
C05377,2.8.1.1,IN
C08130,2.8.1.1,IN
C13881,2.8.1.1,IN
C14702,2.8.1.1,IN
C19609,2.8.1.1,IN
C08369,2.8.1.2,AC
C00022,2.8.1.2,IN
C00026,2.8.1.2,IN
C00027,2.8.1.2,IN
C00094,2.8.1.2,IN
C00109,2.8.1.2,IN
C02084,2.8.1.2,IN
C05377,2.8.1.2,IN
C16759,2.8.1.2,IN
C00928,2.8.1.4,AC
C00097,2.8.1.4,IN
C00051,2.8.2.1,AC
C00054,2.8.2.1,AC
C00156,2.8.2.1,AC
C00284,2.8.2.1,AC
C00628,2.8.2.1,AC
C00811,2.8.2.1,AC
C01424,2.8.2.1,AC
C01494,2.8.2.1,AC
C01772,2.8.2.1,AC
C12621,2.8.2.1,AC
C00002,2.8.2.1,IN
C00008,2.8.2.1,IN
C00010,2.8.2.1,IN
C00018,2.8.2.1,IN
C00038,2.8.2.1,IN
C00053,2.8.2.1,IN
C00076,2.8.2.1,IN
C00154,2.8.2.1,IN
C00175,2.8.2.1,IN
C00230,2.8.2.1,IN
C00305,2.8.2.1,IN
C00389,2.8.2.1,IN
C00482,2.8.2.1,IN
C00509,2.8.2.1,IN
C00703,2.8.2.1,IN
C00741,2.8.2.1,IN
C00805,2.8.2.1,IN
C00852,2.8.2.1,IN
C00870,2.8.2.1,IN
C01161,2.8.2.1,IN
C01197,2.8.2.1,IN
C01405,2.8.2.1,IN
C01477,2.8.2.1,IN
C01517,2.8.2.1,IN
C01531,2.8.2.1,IN
C01588,2.8.2.1,IN
C01608,2.8.2.1,IN
C01717,2.8.2.1,IN
C01926,2.8.2.1,IN
C01987,2.8.2.1,IN
C02168,2.8.2.1,IN
C02441,2.8.2.1,IN
C02465,2.8.2.1,IN
C02575,2.8.2.1,IN
C03582,2.8.2.1,IN
C03622,2.8.2.1,IN
C03758,2.8.2.1,IN
C03925,2.8.2.1,IN
C05576,2.8.2.1,IN
C05580,2.8.2.1,IN
C05582,2.8.2.1,IN
C05594,2.8.2.1,IN
C06562,2.8.2.1,IN
C06563,2.8.2.1,IN
C06672,2.8.2.1,IN
C06906,2.8.2.1,IN
C07117,2.8.2.1,IN
C07534,2.8.2.1,IN
C09727,2.8.2.1,IN
C09731,2.8.2.1,IN
C09789,2.8.2.1,IN
C10112,2.8.2.1,IN
C10190,2.8.2.1,IN
C10208,2.8.2.1,IN
C10833,2.8.2.1,IN
C10998,2.8.2.1,IN
C11166,2.8.2.1,IN
C11592,2.8.2.1,IN
C11714,2.8.2.1,IN
C12136,2.8.2.1,IN
C13563,2.8.2.1,IN
C13637,2.8.2.1,IN
C13690,2.8.2.1,IN
C13691,2.8.2.1,IN
C14130,2.8.2.1,IN
C14132,2.8.2.1,IN
C14138,2.8.2.1,IN
C14195,2.8.2.1,IN
C14379,2.8.2.1,IN
C14380,2.8.2.1,IN
C14385,2.8.2.1,IN
C14466,2.8.2.1,IN
C14550,2.8.2.1,IN
C14698,2.8.2.1,IN
C14737,2.8.2.1,IN
C14818,2.8.2.1,IN
C15248,2.8.2.1,IN
C16038,2.8.2.1,IN
C22156,2.8.2.1,IN
C00002,2.8.2.11,AC
C02059,2.8.2.11,AC
C13563,2.8.2.11,AC
C00008,2.8.2.11,IN
C00018,2.8.2.11,IN
C00054,2.8.2.11,IN
C00305,2.8.2.11,IN
C11326,2.8.2.11,IN
C19610,2.8.2.11,IN
C00051,2.8.2.13,AC
C00097,2.8.2.13,AC
C00284,2.8.2.13,AC
C00928,2.8.2.13,AC
C04483,2.8.2.13,AC
C00002,2.8.2.13,IN
C00951,2.8.2.14,AC
C05443,2.8.2.14,AC
C15637,2.8.2.14,AC
C00002,2.8.2.14,IN
C00038,2.8.2.14,IN
C00054,2.8.2.14,IN
C00175,2.8.2.14,IN
C00284,2.8.2.14,IN
C01717,2.8.2.14,IN
C02168,2.8.2.14,IN
C02592,2.8.2.14,IN
C03070,2.8.2.14,IN
C03444,2.8.2.14,IN
C03990,2.8.2.14,IN
C07108,2.8.2.14,IN
C07228,2.8.2.14,IN
C08142,2.8.2.14,IN
C08166,2.8.2.14,IN
C14296,2.8.2.14,IN
C14818,2.8.2.14,IN
C15557,2.8.2.14,IN
C17658,2.8.2.14,IN
C07589,2.8.2.15,AC
C00038,2.8.2.15,IN
C00054,2.8.2.15,IN
C00410,2.8.2.15,IN
C00523,2.8.2.15,IN
C00535,2.8.2.15,IN
C00735,2.8.2.15,IN
C00762,2.8.2.15,IN
C00951,2.8.2.15,IN
C01227,2.8.2.15,IN
C01413,2.8.2.15,IN
C01717,2.8.2.15,IN
C01953,2.8.2.15,IN
C02124,2.8.2.15,IN
C02140,2.8.2.15,IN
C02168,2.8.2.15,IN
C02499,2.8.2.15,IN
C02625,2.8.2.15,IN
C03205,2.8.2.15,IN
C05011,2.8.2.15,IN
C06602,2.8.2.15,IN
C07096,2.8.2.15,IN
C14190,2.8.2.15,IN
C14193,2.8.2.15,IN
C14195,2.8.2.15,IN
C14219,2.8.2.15,IN
C14270,2.8.2.15,IN
C14331,2.8.2.15,IN
C14371,2.8.2.15,IN
C14462,2.8.2.15,IN
C16545,2.8.2.15,IN
C16546,2.8.2.15,IN
C16547,2.8.2.15,IN
C00315,2.8.2.17,AC
C00750,2.8.2.17,AC
C00002,2.8.2.17,IN
C00008,2.8.2.17,IN
C00020,2.8.2.17,IN
C03444,2.8.2.17,IN
C00038,2.8.2.18,IN
C00054,2.8.2.18,IN
C00410,2.8.2.18,IN
C00535,2.8.2.18,IN
C00762,2.8.2.18,IN
C00951,2.8.2.18,IN
C01227,2.8.2.18,IN
C01413,2.8.2.18,IN
C02140,2.8.2.18,IN
C02822,2.8.2.18,IN
C03205,2.8.2.18,IN
C05472,2.8.2.18,IN
C15643,2.8.2.18,IN
C08142,2.8.2.19,AC
C00002,2.8.2.19,IN
C00008,2.8.2.19,IN
C00051,2.8.2.2,AC
C00097,2.8.2.2,AC
C13563,2.8.2.2,AC
C00018,2.8.2.2,IN
C00053,2.8.2.2,IN
C00054,2.8.2.2,IN
C00523,2.8.2.2,IN
C01227,2.8.2.2,IN
C02592,2.8.2.2,IN
C03444,2.8.2.2,IN
C03690,2.8.2.2,IN
C03925,2.8.2.2,IN
C03990,2.8.2.2,IN
C07108,2.8.2.2,IN
C07228,2.8.2.2,IN
C08166,2.8.2.2,IN
C13377,2.8.2.2,IN
C14132,2.8.2.2,IN
C14190,2.8.2.2,IN
C14193,2.8.2.2,IN
C14195,2.8.2.2,IN
C14205,2.8.2.2,IN
C14296,2.8.2.2,IN
C14371,2.8.2.2,IN
C14578,2.8.2.2,IN
C15557,2.8.2.2,IN
C00020,2.8.2.20,AC
C00305,2.8.2.20,AC
C00584,2.8.2.20,AC
C00639,2.8.2.20,AC
C00712,2.8.2.20,AC
C05961,2.8.2.20,AC
C11166,2.8.2.20,AC
C11321,2.8.2.20,AC
C12995,2.8.2.20,AC
C19610,2.8.2.20,AC
C00002,2.8.2.20,IN
C00010,2.8.2.20,IN
C00038,2.8.2.20,IN
C00054,2.8.2.20,IN
C00076,2.8.2.20,IN
C00284,2.8.2.20,IN
C00319,2.8.2.20,IN
C00836,2.8.2.20,IN
C00882,2.8.2.20,IN
C01747,2.8.2.20,IN
C02441,2.8.2.20,IN
C10721,2.8.2.20,IN
C13563,2.8.2.20,IN
C00002,2.8.2.21,IN
C00008,2.8.2.21,IN
C00020,2.8.2.21,IN
C00224,2.8.2.21,IN
C00575,2.8.2.21,IN
C00946,2.8.2.21,IN
C01367,2.8.2.21,IN
C01717,2.8.2.3,IN
C02168,2.8.2.3,IN
C16890,2.8.2.32,IN
C00777,2.8.2.33,AC
C08130,2.8.2.33,AC
C00054,2.8.2.34,IN
C02528,2.8.2.34,IN
C03070,2.8.2.34,IN
C03917,2.8.2.34,IN
C03990,2.8.2.34,IN
C07880,2.8.2.34,IN
C15557,2.8.2.34,IN
C00097,2.8.2.4,AC
C00389,2.8.2.4,AC
C00410,2.8.2.4,AC
C00575,2.8.2.4,AC
C00928,2.8.2.4,AC
C01598,2.8.2.4,AC
C03582,2.8.2.4,AC
C06809,2.8.2.4,AC
C07589,2.8.2.4,AC
C13563,2.8.2.4,AC
C00002,2.8.2.4,IN
C00008,2.8.2.4,IN
C00018,2.8.2.4,IN
C00020,2.8.2.4,IN
C00038,2.8.2.4,IN
C00053,2.8.2.4,IN
C00054,2.8.2.4,IN
C00127,2.8.2.4,IN
C00156,2.8.2.4,IN
C00175,2.8.2.4,IN
